"ID","DATE","MODEL","KRNAME","PRICE","CONTRANT","AGENCY","GUARANTEE","CHANGES","CONDITIONS","COMPONENT","SRC","SOLD"
"17065849","2017-05-29"," SHW-M305W ","갤럭시탭 8.9 와이파이","120000","요금할인약정 가능","KT","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5125.jpg","N/A"
"17065852","2017-05-29"," SM-G920S 64GB ","갤럭시 S6","185000","모름","SKT (나노유심) ","미확인 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6041.jpg","N/A"
"17065859","2017-05-29"," SM-G920K 32GB ","갤럭시 S6","130000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6029.jpg","N/A"
"17065864","2017-05-29"," SM-G930L 32GB ","갤럭시 S7","300000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6290.jpg","N/A"
"17065865","2017-05-29"," SHW-M570S ","갤럭시 코어 어드밴스","80000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/5712.jpg","판매가 완료된 상품 입니다."
"17065867","2017-05-29"," SM-G720L ","갤럭시 그랜드 맥스","68000","모름","LG U+ (마이크로유심) ","미확인 ","N/A","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6027.jpg","N/A"
"17065869","2017-05-29"," A1432 32GB ","아이패드 미니","175000","요금할인약정 가능","","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5282.jpg","N/A"
"17065870","2017-05-29"," LG-F600L ","엘지 V10","120000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6214.jpg","N/A"
"17065874","2017-05-29"," LG-F600S ","엘지 V10","165000","요금할인약정 가능","SKT (나노유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6206.jpg","N/A"
"17065875","2017-05-29"," SM-N920S 32GB ","갤럭시노트5","220000","모름","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6124.jpg","N/A"
"17065877","2017-05-29"," EE-MG950 ","삼성 덱스","80000","요금할인약정 가능","","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6544.jpg","N/A"
"17065881","2017-05-29"," LG-F310L ","LG 지엑스","45000","모름","LG U+","미확인 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5596.jpg","N/A"
"17065882","2017-05-29"," SM-N920K 128GB ","갤럭시 노트5","337000","요금할인약정 가능","KT (나노유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6150.jpg","판매가 완료된 상품 입니다."
"17065884","2017-05-29"," SM-A520S ","갤럭시A5 2017","365000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6487.jpg","판매가 완료된 상품 입니다."
"17065887","2017-05-29"," SHW-M250L ","갤럭시S 2","18000","요금할인약정 가능","LG U+","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5016.jpg","N/A"
"17065889","2017-05-29"," SM-N920L 32GB ","갤럭시 노트5","210000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6151.jpg","판매가 완료된 상품 입니다."
"17065890","2017-05-29"," LG-F460L ","엘지 G3 Cat.6","40000","모름","LG U+ (마이크로유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5854.jpg","N/A"
"17065891","2017-05-29"," LG-F310L ","LG 지엑스","45000","모름","LG U+","미확인 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5596.jpg","N/A"
"17065893","2017-05-29"," SM-G935L 128GB ","갤럭시 S7 엣지","500000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6478.jpg","N/A"
"17065894","2017-05-29","  ","","115000","모름","","미확인 ","N/A","미사용","박스 및 모든 구성품 포함","N/A","N/A"
"17065896","2017-05-29"," A1778 32GB ","아이폰7","700000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6274.jpg","판매가 완료된 상품 입니다."
"17065898","2017-05-29","  ","","115000","모름","","미확인 ","N/A","미사용","박스 및 모든 구성품 포함","N/A","N/A"
"17065900","2017-05-29"," EE-MG950 ","삼성 덱스","90000","요금할인약정 불가","","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6544.jpg","판매가 완료된 상품 입니다."
"17065901","2017-05-29"," LG-F400S ","엘지 G3","35000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5785.jpg","N/A"
"17065905","2017-05-29","  ","","75000","모름","","미확인 ","N/A","미사용","박스 및 모든 구성품 포함","N/A","N/A"
"17065908","2017-05-29"," LGM-G600L ","G6 64GB","470000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6523.jpg","판매가 완료된 상품 입니다."
"17065910","2017-05-29"," LG-F560K ","G 스타일로","60000","요금할인약정 가능","KT (마이크로유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6066.jpg","N/A"
"17065911","2017-05-29"," LG-F400S ","엘지 G3","35000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5785.jpg","N/A"
"17065914","2017-05-29"," LG-F310LR ","엘지 지엑스 GX로밍","45000","모름","LG U+","미확인 ","N/A","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5926.jpg","N/A"
"17065916","2017-05-29"," SM-G920S 32GB ","갤럭시 S6","160000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6028.jpg","판매가 완료된 상품 입니다."
"17065917","2017-05-29"," SM-G930L 32GB ","갤럭시 S7","290000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6290.jpg","N/A"
"17065919","2017-05-29"," SM-G930S 32GB ","갤럭시 S7","200000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6269.jpg","N/A"
"17065920","2017-05-29"," SM-G930S 32GB ","갤럭시 S7","330000","모름","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6269.jpg","판매가 완료된 상품 입니다."
"17065921","2017-05-29"," SM-G930L 32GB ","갤럭시 S7","270000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6290.jpg","판매가 완료된 상품 입니다."
"17065932","2017-05-29"," SM-G935K 128GB ","갤럭시 S7 엣지","540000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6479.jpg","N/A"
"17065953","2017-05-29"," SM-G850K ","갤럭시 알파","95000","모름","KT (나노유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5892.jpg","N/A"
"17065960","2017-05-29"," SM-N920S 32GB ","갤럭시노트5","250000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","N/A"
"17065962","2017-05-29"," SM-N916S ","갤럭시 노트4 S-LTE","180000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","N/A","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6015.jpg","N/A"
"17065976","2017-05-29"," SM-G930K 64GB ","갤럭시 S7","250000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6289.jpg","판매가 완료된 상품 입니다."
"17066020","2017-05-29"," LG-T480K ","와인스마트3G","99000","요금할인약정 가능","KT (마이크로유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6113.jpg","판매가 완료된 상품 입니다."
"17066024","2017-05-29"," SM-G935K 32GB ","갤럭시 S7 엣지","350000","요금할인약정 불가","KT (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6293.jpg","판매가 완료된 상품 입니다."
"17066033","2017-05-29"," SM-G935S 32GB ","갤럭시 S7 엣지","360000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6280.jpg","N/A"
"17066034","2017-05-29"," SHV-E470S ","갤럭시S4액티브","44000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5598.jpg","N/A"
"17066044","2017-05-29"," SM-G920S 64GB ","갤럭시 S6","180000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6041.jpg","판매가 완료된 상품 입니다."
"17066056","2017-05-29"," A1778 128GB ","아이폰7","690000","모름","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","N/A","미사용","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6425.jpg","N/A"
"17066062","2017-05-29"," SM-T378S ","갤럭시탭E 블랙","215000","요금할인약정 가능","SKT","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6554.jpg","N/A"
"17066087","2017-05-29"," A1784 128GB ","아이폰7플러스","1000000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6427.jpg","N/A"
"17066090","2017-05-29"," IM-A920S ","베가 팝업노트","80000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5960.jpg","N/A"
"17066094","2017-05-29"," SM-G928K 32GB ","갤럭시S6 엣지플러스","158000","요금할인약정 가능","KT (나노유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6156.jpg","판매가 완료된 상품 입니다."
"17066095","2017-05-29"," A1778 32GB ","아이폰7","750000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6274.jpg","N/A"
"17066096","2017-05-29"," A1688 128GB ","아이폰6s","580000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6182.jpg","판매가 완료된 상품 입니다."
"17066104","2017-05-29"," SM-J710K ","갤럭시J7 2016","200000","요금할인약정 불가","KT (마이크로유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6371.jpg","판매가 완료된 상품 입니다."
"17066110","2017-05-29"," SM-N900K 32GB ","갤럭시 노트3","80000","요금할인약정 가능","KT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6310.jpg","N/A"
"17066118","2017-05-29"," SM-A710S ","갤럭시A7 2016","190000","요금할인약정 가능","SKT (나노유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6236.jpg","판매가 완료된 상품 입니다."
"17066119","2017-05-29"," SM-A810S ","갤럭시A8 2016","350000","모름","SKT (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6453.jpg","판매가 완료된 상품 입니다."
"17066120","2017-05-29"," SM-G930S 32GB ","갤럭시 S7","234000","요금할인약정 불가","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6269.jpg","N/A"
"17066126","2017-05-29"," SM-G610K ","갤럭시온7 2016","220000","요금할인약정 불가","KT (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6475.jpg","판매가 완료된 상품 입니다."
"17066132","2017-05-29"," SM-G610L ","갤럭시온7 2016","200000","모름","LG U+ (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6476.jpg","판매가 완료된 상품 입니다."
"17066152","2017-05-29"," LG-F620L ","엘지 클래스","60000","요금할인약정 가능","LG U+ (나노유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6198.jpg","판매가 완료된 상품 입니다."
"17066153","2017-05-29"," SM-G930L 32GB ","갤럭시 S7","285000","요금할인약정 가능","LG U+ (나노유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6290.jpg","N/A"
"17066156","2017-05-29"," SM-N910S ","갤럭시 노트 4","110000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","하(번인/잔상/파손)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/5884.jpg","N/A"
"17066157","2017-05-29"," SM-T378L ","갤럭시탭E 블랙","200000","요금할인약정 불가","LG U+","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6556.jpg","N/A"
"17066173","2017-05-29"," A1688 64GB ","아이폰6s","420000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6181.jpg","판매가 완료된 상품 입니다."
"17066207","2017-05-29"," SM-N920S 32GB ","갤럭시노트5","235000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6124.jpg","N/A"
"17066219","2017-05-29"," SHV-E250S 32GB ","갤럭시 노트2","58000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5268.jpg","판매가 완료된 상품 입니다."
"17066226","2017-05-29"," LGM-K120K ","X300","129900","요금할인약정 불가","KT (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6499.jpg","판매가 완료된 상품 입니다."
"17066239","2017-05-29"," SM-J510L ","갤럭시J5 2016","90000","요금할인약정 가능","LG U+ (마이크로유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6374.jpg","N/A"
"17066250","2017-05-29"," LGM-G600K ","G6 64GB","480000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6522.jpg","판매가 완료된 상품 입니다."
"17066256","2017-05-29"," SM-G935S 32GB ","갤럭시 S7 엣지","340000","요금할인약정 불가","SKT (나노유심) ","무상 보증기간 남음 ","유심기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6280.jpg","N/A"
"17066268","2017-05-29"," SM-G935L 32GB ","갤럭시 S7 엣지","320000","요금할인약정 가능","LG U+ (나노유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6295.jpg","판매가 완료된 상품 입니다."
"17066287","2017-05-29"," SM-G935S 64GB ","갤럭시 S7 엣지","380000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6292.jpg","N/A"
"17066293","2017-05-29"," SM-G935L 32GB ","갤럭시 S7 엣지","389000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6295.jpg","판매가 완료된 상품 입니다."
"17066304","2017-05-29"," SM-G930L 32GB ","갤럭시 S7","380000","요금할인약정 불가","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6290.jpg","판매가 완료된 상품 입니다."
"17066323","2017-05-29"," SM-N920L 64GB ","갤럭시 노트5","200000","요금할인약정 가능","LG U+ (나노유심) ","미확인 ","확정기변","하(번인/잔상/파손)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6152.jpg","N/A"
"17066331","2017-05-29"," SM-N920L 32GB ","갤럭시 노트5","229000","요금할인약정 가능","LG U+ (나노유심) ","미확인 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6151.jpg","N/A"
"17066341","2017-05-29"," LG-F600K ","엘지 V10","189000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6213.jpg","판매가 완료된 상품 입니다."
"17066342","2017-05-29"," LG-F600L ","엘지 V10","169000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6214.jpg","N/A"
"17066343","2017-05-29"," SM-N920S 32GB ","갤럭시노트5","300000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6124.jpg","N/A"
"17066348","2017-05-29"," SM-N920S 32GB ","갤럭시노트5","320000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6124.jpg","N/A"
"17066361","2017-05-29"," LG-F800S ","V20","320000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6414.jpg","N/A"
"17066366","2017-05-29"," SM-G610L ","갤럭시온7 2016","169000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6476.jpg","N/A"
"17066370","2017-05-29"," SM-A520L ","갤럭시A5 2017","300000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6489.jpg","판매가 완료된 상품 입니다."
"17066371","2017-05-29"," T-1000 ","솔프라임","195000","요금할인약정 가능","SKT","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6493.jpg","판매가 완료된 상품 입니다."
"17066372","2017-05-29"," SM-G955N 64GB ","갤럭시S8+","860000","요금할인약정 불가","SKT (나노유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6515.jpg","판매가 완료된 상품 입니다."
"17066375","2017-05-29"," LG-F800K ","V20","250000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 남음 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6422.jpg","판매가 완료된 상품 입니다."
"17066381","2017-05-29"," SM-G906S ","갤럭시S5 광대역 LTE-A","105000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5826.jpg","N/A"
"17066382","2017-05-29"," SM-G906S ","갤럭시S5 광대역 LTE-A","110000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5826.jpg","N/A"
"17066392","2017-05-29"," SM-A310N0 ","갤럭시A3 2016","110000","요금할인약정 가능","SKT | KT | LG U+ (나노유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6234.jpg","판매가 완료된 상품 입니다."
"17066395","2017-05-29"," SM-N920L 32GB ","갤럭시 노트5","200000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6151.jpg","판매가 완료된 상품 입니다."
"17066396","2017-05-29"," SM-N900S 32GB ","갤럭시 노트3","70000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","유심기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6308.jpg","판매가 완료된 상품 입니다."
"17066400","2017-05-29"," LG-T480S ","와인스마트3G","85000","모름","SKT (마이크로유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6112.jpg","판매가 완료된 상품 입니다."
"17066402","2017-05-29"," SM-G930L 32GB ","갤럭시 S7","260000","요금할인약정 가능","LG U+ (나노유심) ","미확인 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6290.jpg","판매가 완료된 상품 입니다."
"17066411","2017-05-29"," SM-G935S 32GB ","갤럭시 S7 엣지","300000","모름","SKT (나노유심) ","미확인 ","유심기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6280.jpg","N/A"
"17066427","2017-05-29"," LG-F600L ","엘지 V10","130000","요금할인약정 가능","LG U+ (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6214.jpg","판매가 완료된 상품 입니다."
"17066433","2017-05-29"," SM-G930S 32GB ","갤럭시 S7","350000","요금할인약정 가능","SKT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6269.jpg","N/A"
"17066440","2017-05-29"," CAM-L32 ","H폰","110000","요금할인약정 불가","LG U+ (마이크로유심) ","무상 보증기간 남음 ","유심기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6472.jpg","판매가 완료된 상품 입니다."
"17066454","2017-05-29"," SM-G920K 32GB ","갤럭시 S6","140000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","N/A","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6029.jpg","판매가 완료된 상품 입니다."
"17066460","2017-05-29"," SM-G925K 64GB ","갤럭시 S6 엣지","220000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6043.jpg","N/A"
"17066475","2017-05-29"," SM-G920K 32GB ","갤럭시 S6","170000","요금할인약정 가능","KT (나노유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6029.jpg","판매가 완료된 상품 입니다."
"17066484","2017-05-29"," LG-F600K ","엘지 V10","170000","요금할인약정 불가","KT (나노유심) ","미확인 ","유심기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6213.jpg","N/A"
"17066486","2017-05-29"," SM-N915S ","갤럭시 노트 엣지","100000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/5937.jpg","N/A"
"17066487","2017-05-29"," TG-L900S ","루나S","158000","요금할인약정 가능","SKT","무상 보증기간 남음 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6458.jpg","판매가 완료된 상품 입니다."
"17066505","2017-05-29"," SCH-W770 ","연아의 햅틱","30000","요금할인약정 불가","SKT","무상 보증기간 만료 ","확정기변","중 (생활흠집 외 양호)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/4610.jpg","N/A"
"17066507","2017-05-29"," LG-F610S ","와인스마트 재즈","67000","요금할인약정 가능","SKT (마이크로유심) ","무상 보증기간 만료 ","확정기변","상(새제품 수준/무흠집)","구성품 일부 누락","http://image2.cetizen.com/review/thumb220/6196.jpg","N/A"
"17066526","2017-05-29"," A1784 128GB ","아이폰7플러스","930000","모름","SKT | KT | LG U+ (나노유심) ","미확인 ","N/A","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6427.jpg","N/A"
"17066532","2017-05-29"," A1778 128GB ","아이폰7","829900","요금할인약정 불가","SKT | KT | LG U+ (나노유심) ","무상 보증기간 남음 ","확정기변","미사용","박스 및 모든 구성품 포함","http://image2.cetizen.com/review/thumb220/6425.jpg","판매가 완료된 상품 입니다."
